,access_right,communities,conference_acronym,conference_dates,conference_place,conference_title,conference_url,contributors,creators,description,doi,keywords,license,notes,prereserve_doi,publication_date,publication_type,references,title,upload_type,files;
"26,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2014,25.03.2014-28.03.2014,Passau,""DHd 2014 Digital Humanities - methodischer Brückenschlag oder """"feindliche Übernahme""""? Chancen und Risiken der Begegnung zwischen Geisteswissenschaften und Informatik. 1. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://www.dhd2014.uni-passau.de/,""[{'affiliation': 'Lehrstuhl für Digital Humanitites, Universität Passau', 'name': 'Rehbein, Malte', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'Martin-Luther-Universität Halle-Wittenberg, Germany', 'name': 'Gießler, André'}, {'affiliation': 'Martin-Luther-Universität Halle-Wittenberg, Germany', 'name': 'Pöckelmann, Marcus'}, {'affiliation': 'Martin-Luther-Universität Halle-Wittenberg, Germany', 'name': 'Ritter, Jörg'}]"",A single abstract from the DHd-2014 Book of Abstracts.,10.5281/zenodo.4623508,['DHd2014'],CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4623508', 'recid': 4623508}"",2014-03-26,conferencepaper,[],Semi-automatische Differenzanalyse von komplexen Textvarianten,publication,['GIESZLER_Andre_Semi_automatische_Differenzanalyse_von_komplexen_Textvarianten.pdf']";
"27,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2014,25.03.2014-28.03.2014,Passau,""DHd 2014 Digital Humanities - methodischer Brückenschlag oder """"feindliche Übernahme""""? Chancen und Risiken der Begegnung zwischen Geisteswissenschaften und Informatik. 1. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://www.dhd2014.uni-passau.de/,""[{'affiliation': 'Lehrstuhl für Digital Humanitites, Universität Passau', 'name': 'Rehbein, Malte', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'University of Hamburg, Germany', 'name': 'Gius, Evelyn'}, {'affiliation': 'University of Hamburg, Germany', 'name': 'Jacke, Janina'}, {'affiliation': 'University of Hamburg, Germany', 'name': 'Meister, Jan Christoph'}]"",A single abstract from the DHd-2014 Book of Abstracts.,10.5281/zenodo.4623510,['DHd2014'],CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4623510', 'recid': 4623510}"",2014-03-26,conferencepaper,[],Informatik und Hermeneutik. Erste Erkenntnisse aus dem heureCLÉA­Projekt,publication,['GIUS_Evelyn_Informatik_und_Hermeneutik_Erste_Erkenntnisse.pdf']";
"28,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2014,25.03.2014-28.03.2014,Passau,""DHd 2014 Digital Humanities - methodischer Brückenschlag oder """"feindliche Übernahme""""? Chancen und Risiken der Begegnung zwischen Geisteswissenschaften und Informatik. 1. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://www.dhd2014.uni-passau.de/,""[{'affiliation': 'Lehrstuhl für Digital Humanitites, Universität Passau', 'name': 'Rehbein, Malte', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'Universität Erlangen-Nürnberg, Germany', 'name': 'Görz, Günther'}]"",A single abstract from the DHd-2014 Book of Abstracts.,10.5281/zenodo.4623512,['DHd2014'],CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4623512', 'recid': 4623512}"",2014-03-26,conferencepaper,[],Künstliche Intelligenz und Geisteswissenschaften,publication,['G\x99RZ_G\x81nther_K\x81nstliche_Intelligenz_und_Geisteswissenschaften.pdf']";
"29,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2014,25.03.2014-28.03.2014,Passau,""DHd 2014 Digital Humanities - methodischer Brückenschlag oder """"feindliche Übernahme""""? Chancen und Risiken der Begegnung zwischen Geisteswissenschaften und Informatik. 1. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://www.dhd2014.uni-passau.de/,""[{'affiliation': 'Lehrstuhl für Digital Humanitites, Universität Passau', 'name': 'Rehbein, Malte', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'Ludwig Maximilians Universität München, Germany', 'name': 'Hadersbeck, Maximilian'}, {'affiliation': 'Ludwig Maximilians Universität München, Germany', 'name': 'Fink, Florian'}, {'affiliation': 'Wittgenstein-Archiv an der Universität Bergen, Norway', 'name': 'Pichler, Alois'}, {'affiliation': 'Wittgenstein-Archiv an der Universität Bergen, Norway', 'name': 'Gjesdal, Øyvind Liland'}]"",A single abstract from the DHd-2014 Book of Abstracts.,10.5281/zenodo.4623514,['DHd2014'],CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4623514', 'recid': 4623514}"",2014-03-26,conferencepaper,[],Wittgensteins Nachlass: Computerlinguistik und Philosophie: Der Finder wiTTFind und die Wittgenstein Advanced Search Tools (WAST),publication,['HADERSBECK_Maximilian_Wittgensteins_Nachlass_Computerlinguistik_und_Philosophie_Der_Finder_wiTTFind.pdf']";
"30,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2014,25.03.2014-28.03.2014,Passau,""DHd 2014 Digital Humanities - methodischer Brückenschlag oder """"feindliche Übernahme""""? Chancen und Risiken der Begegnung zwischen Geisteswissenschaften und Informatik. 1. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://www.dhd2014.uni-passau.de/,""[{'affiliation': 'Lehrstuhl für Digital Humanitites, Universität Passau', 'name': 'Rehbein, Malte', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'National Research University - Higher School of Economics, Russian Federation', 'name': 'Heßbrüggen-Walter, Stefan'}]"",A single abstract from the DHd-2014 Book of Abstracts.,10.5281/zenodo.4623516,['DHd2014'],CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4623516', 'recid': 4623516}"",2014-03-26,conferencepaper,[],Using Ontologies as Heuristic Tools: Sources in the History of Philosophy and Their Interpretation in the Semantic Web,publication,['HESZBRšGGEN-WALTER_Stefan_Using_Ontologies_as_Heuristic_Tools_Sources_in_the_History_of_Philosophy.pdf']";
"31,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2014,25.03.2014-28.03.2014,Passau,""DHd 2014 Digital Humanities - methodischer Brückenschlag oder """"feindliche Übernahme""""? Chancen und Risiken der Begegnung zwischen Geisteswissenschaften und Informatik. 1. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://www.dhd2014.uni-passau.de/,""[{'affiliation': 'Lehrstuhl für Digital Humanitites, Universität Passau', 'name': 'Rehbein, Malte', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'Universitätsbibliothek Frankfurt am Main, Germany', 'name': 'Heuberger, Rachel'}]"",A single abstract from the DHd-2014 Book of Abstracts.,10.5281/zenodo.4623520,['DHd2014'],CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4623520', 'recid': 4623520}"",2014-03-26,conferencepaper,[],Der Weg des Texts zum Nutzer - Historische Quellen der Jüdischen Studien im semantischen Web,publication,['HEUBERGER_Rachel_Der_Weg_des_Texts_zum_Nutzer_Historische_Quellen_der_J�dischen_Studien.pdf']";
"32,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2014,25.03.2014-28.03.2014,Passau,""DHd 2014 Digital Humanities - methodischer Brückenschlag oder """"feindliche Übernahme""""? Chancen und Risiken der Begegnung zwischen Geisteswissenschaften und Informatik. 1. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://www.dhd2014.uni-passau.de/,""[{'affiliation': 'Lehrstuhl für Digital Humanitites, Universität Passau', 'name': 'Rehbein, Malte', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'Universität Leipzig, Germany', 'name': 'Heyer, Gerhard'}, {'affiliation': 'Universität Leipzig, Germany', 'name': 'Niekler, Andreas'}, {'affiliation': 'Universität Leipzig, Germany', 'name': 'Wiedemann, Gregor'}]"",A single abstract from the DHd-2014 Book of Abstracts.,10.5281/zenodo.4623522,['DHd2014'],CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4623522', 'recid': 4623522}"",2014-03-26,conferencepaper,[],Brauchen die Digital Humanities eine eigene Methodologie? Überlegungen zur systematischen Nutzung von Text Mining Verfahren in einem politikwissenschaftlichen Projekt,publication,['HEYER_Gerhard_Brauchen_die_Digital_Humanities_eine_eigene_Methodologie.pdf']";
"33,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2014,25.03.2014-28.03.2014,Passau,""DHd 2014 Digital Humanities - methodischer Brückenschlag oder """"feindliche Übernahme""""? Chancen und Risiken der Begegnung zwischen Geisteswissenschaften und Informatik. 1. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://www.dhd2014.uni-passau.de/,""[{'affiliation': 'Lehrstuhl für Digital Humanitites, Universität Passau', 'name': 'Rehbein, Malte', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'LMU München, Germany', 'name': 'Hoppe, Stephan'}, {'affiliation': 'Computer Vision Group, Heidelberg Collaboratory for Image Processing (HCI), Universität Heidelberg, (AKDK)', 'name': 'Bell, Peter'}, {'affiliation': 'Bibliotheca Hertziana - Max-Planck-Institut für Kunstgeschichte', 'name': 'Raspe, Martin'}, {'affiliation': 'Deutsches Museum, München', 'name': 'Hohmann, Georg'}]"",A single abstract from the DHd-2014 Book of Abstracts.,10.5281/zenodo.4623524,['DHd2014'],CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4623524', 'recid': 4623524}"",2014-03-26,conferencepaper,[],""Bedrohte Besitzstände, verlorene Werte? Die Geisteswissenschaft von der Kunst und die neuen digitalen Verfahren"",publication,['HOPPE_Stephan_Bedrohte_Besitzst„nde_verlorene_Werte.pdf']";
"34,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2014,25.03.2014-28.03.2014,Passau,""DHd 2014 Digital Humanities - methodischer Brückenschlag oder """"feindliche Übernahme""""? Chancen und Risiken der Begegnung zwischen Geisteswissenschaften und Informatik. 1. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://www.dhd2014.uni-passau.de/,""[{'affiliation': 'Lehrstuhl für Digital Humanitites, Universität Passau', 'name': 'Rehbein, Malte', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'Universität Passau, Deutschland', 'name': 'Howanitz, Gernot'}, {'affiliation': 'Universität Salzburg, Österreich', 'name': 'Mayer, Helmut'}]"",A single abstract from the DHd-2014 Book of Abstracts.,10.5281/zenodo.4623526,['DHd2014'],CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4623526', 'recid': 4623526}"",2014-03-26,conferencepaper,[],LitSOM. Kartierung russischer Gegenwartsliteratur,publication,['HOWANITZ_Gernot_LitSOM_Kartierung_russischer_Gegenwartsliteratur.pdf']";
"35,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2014,25.03.2014-28.03.2014,Passau,""DHd 2014 Digital Humanities - methodischer Brückenschlag oder """"feindliche Übernahme""""? Chancen und Risiken der Begegnung zwischen Geisteswissenschaften und Informatik. 1. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://www.dhd2014.uni-passau.de/,""[{'affiliation': 'Lehrstuhl für Digital Humanitites, Universität Passau', 'name': 'Rehbein, Malte', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'Österreichische Akademie der Wissenschaften, Österreich', 'name': 'Biber, Hanno'}]"",A single abstract from the DHd-2014 Book of Abstracts.,10.5281/zenodo.4623528,['DHd2014'],CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4623528', 'recid': 4623528}"",2014-03-26,conferencepaper,[],AAC-FACKEL. Das Beispiel einer digitalen Musteredition.,publication,['BIBER_Hanno_AAC_FACKEL_Das_Beispiel_einer_digitalen_Musteredition.pdf']";
"36,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2014,25.03.2014-28.03.2014,Passau,""DHd 2014 Digital Humanities - methodischer Brückenschlag oder """"feindliche Übernahme""""? Chancen und Risiken der Begegnung zwischen Geisteswissenschaften und Informatik. 1. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://www.dhd2014.uni-passau.de/,""[{'affiliation': 'Lehrstuhl für Digital Humanitites, Universität Passau', 'name': 'Rehbein, Malte', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'Zentrum Technik und Gesellschaft / TU Berlin, Germany', 'name': 'Kaden, Ben'}]"",A single abstract from the DHd-2014 Book of Abstracts.,10.5281/zenodo.4623530,['DHd2014'],CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4623530', 'recid': 4623530}"",2014-03-26,conferencepaper,[],Ein Integriertes Monitoring in digitalen Forschungsräumen als Vermittlungsakteur in heterogenen Akteurskonstellationen. Das Beispiel TextGrid.,publication,['KADEN_Ben_Ein_Integriertes_Monitoring_in_digitalen_Forschungsr„umen_als_Vermittlungsakteur_in_heterogenen_Akteurskonstellationen.pdf']";
"37,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2014,25.03.2014-28.03.2014,Passau,""DHd 2014 Digital Humanities - methodischer Brückenschlag oder """"feindliche Übernahme""""? Chancen und Risiken der Begegnung zwischen Geisteswissenschaften und Informatik. 1. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://www.dhd2014.uni-passau.de/,""[{'affiliation': 'Lehrstuhl für Digital Humanitites, Universität Passau', 'name': 'Rehbein, Malte', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'Universität Stuttgart, Institut für Sozialwissenschaften', 'name': 'Kantner, Cathleen'}, {'affiliation': 'Universität Hildesheim, Institut für Informationswissenschaft und Sprachtechnologie', 'name': 'Kliche, Fritz'}, {'affiliation': 'Universität Stuttgart, Institut für Maschinelle Sprachverarbeitung', 'name': 'Kuhn, Jonas'}]"",A single abstract from the DHd-2014 Book of Abstracts.,10.5281/zenodo.4623532,['DHd2014'],CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4623532', 'recid': 4623532}"",2014-03-26,conferencepaper,[],eIdentity - Werkzeuge zur Erschließung und Exploration von Textdaten,publication,['KANTNER_Cathleen_eIdentity_Werkzeuge_zur_Erschlieáung_und_Exploration_von_Textdaten.pdf']";
"38,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2014,25.03.2014-28.03.2014,Passau,""DHd 2014 Digital Humanities - methodischer Brückenschlag oder """"feindliche Übernahme""""? Chancen und Risiken der Begegnung zwischen Geisteswissenschaften und Informatik. 1. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://www.dhd2014.uni-passau.de/,""[{'affiliation': 'Lehrstuhl für Digital Humanitites, Universität Passau', 'name': 'Rehbein, Malte', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'Musikwissenschaftliches Seminar Detmold / Paderborn, Germany', 'name': 'Kepper, Johannes'}]"",A single abstract from the DHd-2014 Book of Abstracts.,10.5281/zenodo.4623534,['DHd2014'],CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4623534', 'recid': 4623534}"",2014-03-26,conferencepaper,[],Quo Vadis Musikphilologie? Digitale Ausgaben im Gespräch,publication,['KEPPER_Johannes_Quo_Vadis_Musikphilologie.pdf']";
"39,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2014,25.03.2014-28.03.2014,Passau,""DHd 2014 Digital Humanities - methodischer Brückenschlag oder """"feindliche Übernahme""""? Chancen und Risiken der Begegnung zwischen Geisteswissenschaften und Informatik. 1. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://www.dhd2014.uni-passau.de/,""[{'affiliation': 'Lehrstuhl für Digital Humanitites, Universität Passau', 'name': 'Rehbein, Malte', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'Center for Digital Humanities / Uni-Trier, Germany', 'name': 'Wortmann, Sven'}, {'affiliation': 'Ruhr-Universität Bochum', 'name': 'Knauth, Jürgen'}]"",A single abstract from the DHd-2014 Book of Abstracts.,10.5281/zenodo.4623536,['DHd2014'],CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4623536', 'recid': 4623536}"",2014-03-26,conferencepaper,[],Semantisch-Soziale Netzwerkanalyse am Beispiel buddhistischer Texte in der Pali-Sprache: Zwischenstand zur Korpus-Aufbereitung,publication,['KNAUTH_J�rgen_Semantisch_Soziale_Netzwerkanalyse_am_Beispiel_buddhistischer_Texte_in_der_Pali_Sprache.pdf']";
"40,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2014,25.03.2014-28.03.2014,Passau,""DHd 2014 Digital Humanities - methodischer Brückenschlag oder """"feindliche Übernahme""""? Chancen und Risiken der Begegnung zwischen Geisteswissenschaften und Informatik. 1. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://www.dhd2014.uni-passau.de/,""[{'affiliation': 'Lehrstuhl für Digital Humanitites, Universität Passau', 'name': 'Rehbein, Malte', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'Steinheim-Institut für deutsch-jüdische Geschichte, Germany', 'name': 'Kollatz, Thomas'}, {'affiliation': 'Institut für Kultur und Ästhetik digitaler Medien, Leuphana Universität Lüneburg', 'name': 'Warnke, Martin'}, {'affiliation': 'DAASI International GmbH, Tübingen', 'name': 'Gietz, Peter'}]"",A single abstract from the DHd-2014 Book of Abstracts.,10.5281/zenodo.4623538,['DHd2014'],CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4623538', 'recid': 4623538}"",2014-03-26,conferencepaper,[],Relationen im Raum - Visualisierung topographischer Klein(st)strukturen,publication,['KOLLATZ_Thomas_Poster_Relationen_im_Raum_Visualisierung_topographischer.pdf']";
"41,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2014,25.03.2014-28.03.2014,Passau,""DHd 2014 Digital Humanities - methodischer Brückenschlag oder """"feindliche Übernahme""""? Chancen und Risiken der Begegnung zwischen Geisteswissenschaften und Informatik. 1. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://www.dhd2014.uni-passau.de/,""[{'affiliation': 'Lehrstuhl für Digital Humanitites, Universität Passau', 'name': 'Rehbein, Malte', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'Steinheim-Institut für deutsch-jüdische Geschichte, Germany', 'name': 'Kollatz, Thomas'}, {'affiliation': 'Institut für Kultur und Ästhetik digitaler Medien, Leuphana Universität Lüneburg', 'name': 'Warnke, Martin'}, {'affiliation': 'DAASI International GmbH, Tübingen', 'name': 'Gietz, Peter'}]"",A single abstract from the DHd-2014 Book of Abstracts.,10.5281/zenodo.4623540,['DHd2014'],CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4623540', 'recid': 4623540}"",2014-03-26,conferencepaper,[],Relationen im Raum - Visualisierung topographischer Klein(st)strukturen,publication,['KOLLATZ_Thomas_Vortrag_Relationen_im_Raum_Visualisierung_topographischer.pdf']";
"42,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2014,25.03.2014-28.03.2014,Passau,""DHd 2014 Digital Humanities - methodischer Brückenschlag oder """"feindliche Übernahme""""? Chancen und Risiken der Begegnung zwischen Geisteswissenschaften und Informatik. 1. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://www.dhd2014.uni-passau.de/,""[{'affiliation': 'Lehrstuhl für Digital Humanitites, Universität Passau', 'name': 'Rehbein, Malte', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'Institut für Deutsche Sprache, Germany', 'name': 'Koplenig, Alexander'}]"",A single abstract from the DHd-2014 Book of Abstracts.,10.5281/zenodo.4623542,['DHd2014'],CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4623542', 'recid': 4623542}"",2014-03-26,conferencepaper,[],Prinzipielle Probleme der Anwendung statistischer Signifikanztests in der Korpuslinguistik,publication,['KOPLENIG_Alexander_Prinzipielle_Probleme_der_Anwendung_statistischer_Signifikanztests.pdf']";
